name,username,image,date,desc
Salsa Hana,@SalsaHannn,https://nitter.moomoo.me/pic/profile_images%2F1712407719049900032%2FTL5xvQ1s_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Pemimpin seharusnya bisa menjadi teladan, bukan malah jadi sosok yang merugikan negara kayak cak duren ini @sonsih56 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Shinta Yuli,@ShintaYuls,https://nitter.moomoo.me/pic/profile_images%2F1714580635531313152%2FrlIEVGnZ_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Kekuasaan adalah nafsu bagi cak duren sehingga dia merugikan kepentingan nasional demi memenuhi ambisinya @Barisanco 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Fitra Anugrah,@fitraangr,https://nitter.moomoo.me/pic/profile_images%2F1715288668607508480%2FCTmlXgpZ_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Nyatanya blunder lagi, blunder terus! Mantap Cak Duren! @BangAdiOz 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Muhammad Haldi,@Muhmdhldi,https://nitter.moomoo.me/pic/profile_images%2F1712050693824249856%2FyhdeV1Sd_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Alhasil, demokrasi jadi dipertanyakan integritasnya @maulana00454021 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Ririn Amelia,@ririnameliaaa11,https://nitter.moomoo.me/pic/profile_images%2F1712001375046090752%2Fox2p_U5b_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Bogel, lu tuh mau buktiin apa dengan blunder mulu? @Susanto21585883 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Juwita Meylani,@JMeylanxs,https://nitter.moomoo.me/pic/profile_images%2F1714620738865659904%2FNAIWV1Jv_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Jangan-jangan dia hanya melakukan pengejaran kekuasaan nih @Yak_An5 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Eko Putra,@ekoputraaac,https://nitter.moomoo.me/pic/profile_images%2F1710533110625120257%2F16Bs8BrV_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Negara ini butuh pemimpin yang bertindak sesuai dengan kepentingan rakyat, bukan hanya mengutamakan kepentingan pribadi seperti Cak Duren @dtoni77 Malming Abah Anies Cak Imin Kalau AMIN #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/Metro_TV/status/174330…"
Rissa Fitrian,@rissaftrn,https://nitter.moomoo.me/pic/profile_images%2F1714256539190714368%2Fiz3LZ_L5_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Gimana bisa dipercaya kalau ada orang yang mau rugi-in negara cuma demi ambisi pribadinya? @anaksaayana 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Agnes antaputri,@agnesantaputri,https://nitter.moomoo.me/pic/profile_images%2F1712859357992620032%2FD5nMOrr5_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Alusista itu kan bukan cuma untuk perang saja, tapi juga untuk menjaga kedaulatan kita dalam situasi apapun! @ElPertama 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Dessi Natali,@dessintl,https://nitter.moomoo.me/pic/profile_images%2F1713936699850633216%2FqTj2xKa2_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Kalau udah begini, mending cari solusi lain daripada berharap kepada sosok seperti cak duren untuk memimpin negeri ini @areeff 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Novita Sari,@Novittaass,https://nitter.moomoo.me/pic/profile_images%2F1709540099283886080%2FisttsX_J_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Sekarang rasanya cocok ya kasih gelar 'raja politik' pada Cak Duren @aksialfatih 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/kompascom/status/17436…"
Bima Pramasta,@BimaPramasta,https://nitter.moomoo.me/pic/profile_images%2F1712059526516781056%2FulyTkrbK_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Cekrek! Ketahuan lagi main-main dengan anggaran alusista demi kepentingannya sendiri @abi_arkaanrizki 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Rika Maharani,@maharaniririka,https://nitter.moomoo.me/pic/profile_images%2F1712062143892451329%2FBuWxbItM_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Pernah jadi anggota DPR aja udah bikin Cak Duren kaya raja durian, nggak heran kalau dia gampang terbuai oleh kekuasaan @huda183 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Layla Nur,@llayylaanuurr,https://nitter.moomoo.me/pic/profile_images%2F1712478751018369024%2Fe_hAwj-j_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Alusista itu penting, tapi sayangnya hal tersebut sepertinya sulit dimengerti oleh orang-orang seperti Cak Duren @Raffa1510 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Vita Maulida,@vitamauliddav,https://nitter.moomoo.me/pic/profile_images%2F1712397006189240320%2Ft7hwTNrB_bigger.jpg,"Jan 6, 2024 · 11:02 PM UTC","Padahal sebelumnya dia sendiri yang setuju dengan anggaran alusista, gimana bisa berubah pikiran begitu? @P4SOP4T12l2l 
#nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies Kalau AMIN 
x.com/Metro_TV/status/174330…"
Andhy reeza,@AndhyReeza,https://nitter.moomoo.me/pic/profile_images%2F1673410584724008964%2FSdPARP-A_bigger.jpg,"Jan 6, 2024 · 10:58 PM UTC","Ikutan juga, kalau Pak Anies dan Cak Imin menang saya kasih layanan pembuatan website company profile/ecommerce, domain, hosting masing2 untuk 5 UMKM. Dipilih dr  like/RT/Comment saja. #nazarpemilu"
Nuri Mantap,@nuri_mantap,https://nitter.moomoo.me/pic/profile_images%2F1605156194108440578%2FqQx8qxR-_bigger.jpg,"Jan 6, 2024 · 10:56 PM UTC","Komandan Jendral Purn Syaugi membagikan kabar tentang kesiapan Pak Anies Baswedan menghadapi Debat Calon Presiden. Jika ada kejutan dalam debat nanti malam, masih efektifkah #nazarpemilu ?"
SETYAKI 🇲🇨.,@SETYAKI22965702,https://nitter.moomoo.me/pic/profile_images%2F1679880505561604096%2FxwC2dJfz_bigger.jpg,"Jan 6, 2024 · 10:54 PM UTC","KPU Prepare  "" DEBAT  KETIGA ""
Pemilu 2024.

7 Januari 2024  di Istora Senayan, 
JAKARTA. 

Meski Tema Debat Ketiga  , 
""  PRABOWO BANGET  "" ,  ANIES dan GANJAR Tak Bisa DIREMEHKAN."
Devina Rosa,@devinarrrs,https://nitter.moomoo.me/pic/profile_images%2F1715548431354368000%2F6b_kX9V1_bigger.jpg,"Jan 6, 2024 · 10:46 PM UTC","Bagaimana rasanya ya jadi pasangan dari orang yang kerap blunder seperti si Bogel ini? @mrF_senada 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
imran_iqa,@iiqa7319,https://nitter.moomoo.me/pic/profile_images%2F1691656270376542208%2Ff2BFMd7T_bigger.jpg,"Jan 6, 2024 · 10:38 PM UTC","Ma syaa Allah, Bapak Dosen, bunda Guru besar, kakek pahlawan. Anies bin Rasyid Baswedan keturunan yg diberkahi Allah Ta'aala dgn kemuliaan ilmu, in syaa Allah. Baarakallahu laka yaa Anies bin Rasyid Baswedan hafidzahullahu Ta'aala.

#aniesbubble 
#AniesMuhaimin2024 
#Nazar"
Andri Priambodo,@aandriprm,https://nitter.moomoo.me/pic/profile_images%2F1715599523098316800%2FOqh2tT-D_bigger.jpg,"Jan 6, 2024 · 10:37 PM UTC","Mungkin sudah saatnya Bogel belajar dari Sandiaga tentang cara berbicara di depan publik @BangAdiOz 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
Safrianto,@SafriantoSML,https://nitter.moomoo.me/pic/profile_images%2F1383989852979355650%2FFzReOWzx_bigger.jpg,"Jan 6, 2024 · 10:33 PM UTC","Boleh, pemenangnya Anies atau Ganjar aja ya"
Galuh Pratama,@gaaluhprtama,https://nitter.moomoo.me/pic/profile_images%2F1715595974037626880%2Fty5ByWCf_bigger.jpg,"Jan 6, 2024 · 10:33 PM UTC","Jangan salahkan Anies kalau nampak pucat, dia harus bahu-membahu dengan si Ceper ini @nahi_munkar_ 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
Darwin Miftah,@darwinmfth,https://nitter.moomoo.me/pic/profile_images%2F1714296886386147328%2FfCr4dOxf_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Kayak tontonan stand up comedy aja nih kalau lihat Ceper di TV @JoeGorbacev 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
kontenislamcom,@posaktualcom,https://nitter.moomoo.me/pic/profile_images%2F1676888486337740805%2Flm1CxeNV_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Rocky Gerung Nilai Anies Baswedan Mustahil Menang Pilpres Satu Putaran Jika Sosok Ini Masih Memegang Kekuasaan
 kontenislam.com/2024/01/rock…
kontenislam.com/2024/01/rock…"
Putri Zihan,@PutriZZihann,https://nitter.moomoo.me/pic/profile_images%2F1710909972224368640%2Ff_YNOycC_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Alasan Anies pilih Bogel karena dia kuatir ga ada lawan jika blunder sendiri @EnableNick 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Muhammad Rasya,@mhmmdrsssyaa,https://nitter.moomoo.me/pic/profile_images%2F1712475267422359552%2FJpquxwDP_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Anies pilih Bogel sebagai cawapres, itu pertanda apa ya? @herrystian 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Eni Winang,@eniwinanggg,https://nitter.moomoo.me/pic/profile_images%2F1710223210044866560%2FIjLG8uuB_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Kasihan Anies kerja keras tapi selalu dibayangi oleh blunder Cak Kardus @Thikoroo 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Yurino Irwanto,@yurinoirwnt,https://nitter.moomoo.me/pic/profile_images%2F1713943017894416384%2FQpP4ujZO_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Mengharapkan solusi dari Cak Kardus sama dengan menggali sumur di tengah laut @ogiwicaksana 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Wulan Lestari,@wulanlestaries,https://nitter.moomoo.me/pic/profile_images%2F1711683575186341888%2F38zPEhIg_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Satu kata buat Bogel: Blunder Sepertinya dia gak pernah belajar dari kesalahan deh @haidir_setiawan 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/BosPurwa/status/174358…"
Hardani kikiansyah,@hardanikikians_,https://nitter.moomoo.me/pic/profile_images%2F1712844009516007424%2FJoX9kU9q_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Slogan Bogel Pasti Bisa, maksudnya bisa blunder setiap hari ya? @Indramajid8 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Nadia Febrian,@nadiafbrian,https://nitter.moomoo.me/pic/profile_images%2F1715285854346973184%2FuBSZvlbB_bigger.jpg,"Jan 6, 2024 · 10:30 PM UTC","Pusing kepala lihat Ceper ini, dari dulu cuma bisa blunder doang @acesarja_ 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Fatwa Raihan,@raihanfatwaa,https://nitter.moomoo.me/pic/profile_images%2F1712010315058290688%2Fp1eLMfUg_bigger.jpg,"Jan 6, 2024 · 10:29 PM UTC","Mungkin seharusnya kita lebih sabar mendengar ucapan blunder dari Ceper ya! @SonyArekSby 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Gunawan kamandanu,@gunwnkamandanu_,https://nitter.moomoo.me/pic/profile_images%2F1712858125966172160%2Ft84J4HOJ_bigger.jpg,"Jan 6, 2024 · 10:29 PM UTC","Bogel kalo debat kaya orang ngantuk, sering kepeleset kata-katanya @syarifptk 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/BosPurwa/status/174358…"
Barra Zayyan,@barrazyyn,https://nitter.moomoo.me/pic/profile_images%2F1712102346694815744%2FaH1vTgve_bigger.jpg,"Jan 6, 2024 · 10:29 PM UTC","Hidup Anies pasti berat banget ya, gara-gara seringnya si Bogel blunder @Erte56209029 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
Fauzan Saputra,@fauzansapuutra,https://nitter.moomoo.me/pic/profile_images%2F1712367420567068672%2FIvwBZ-nY_bigger.jpg,"Jan 6, 2024 · 10:29 PM UTC","Serasa lihat stand up comedy kalau lihat Ceper berbicara, asli geli! @antozz 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
Sisca febriana,@Siscafebriantix,https://nitter.moomoo.me/pic/profile_images%2F1712061491959283712%2FA1XwTpmW_bigger.jpg,"Jan 6, 2024 · 10:29 PM UTC","Apakah cawapres AMIN sudah saatnya diganti dari Bogel? @Raflesrajoendah 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
kontenislamcom,@posaktualcom,https://nitter.moomoo.me/pic/profile_images%2F1676888486337740805%2Flm1CxeNV_bigger.jpg,"Jan 6, 2024 · 10:28 PM UTC","Anies Bisa Menang Satu Putaran Kalau Jokowi Tidak Lagi Sebagai Presiden
 kontenislam.com/2024/01/anie…
kontenislam.com/2024/01/anie…"
Haikal Zidan,@HaikalZida,https://nitter.moomoo.me/pic/profile_images%2F1712389004077998080%2F_dTYRJca_bigger.jpg,"Jan 6, 2024 · 10:28 PM UTC","Siapa suruh pilih pemimpin dengan bibir ringan kayak Ceper? @joserasyid 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Elvia Anata,@elvianataaa,https://nitter.moomoo.me/pic/profile_images%2F1714290417112674304%2Fjij2nqLu_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Kalau ngomong tuh pikir dulu dong Cak Duren, biar gak blunder melulu @Ge1Te 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Dimas Prayoga,@DimassPrygaa,https://nitter.moomoo.me/pic/profile_images%2F1712020437901950976%2FB53pcQmN_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Bukan strategi, Bogel cuma bisa bikin timnya repot @biacho6688992 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Monica Azarni,@monikazarni,https://nitter.moomoo.me/pic/profile_images%2F1711695198169001984%2F9FucyFLc_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Kadang merasa iba sama tim AMIN yang harus menahan malu gara-gara Bogel @toranaga3000 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
joko,@jakajava2,https://nitter.moomoo.me/pic/profile_images%2F1456464434797297675%2F6nJ9yCAD_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Kalau Anies Muhaimin menang pilpres saya akan sholat tahajud setiap malam sebulan penuh tanpa bolong,
Kalau bolong satu kali akan saya ulangi lagi dari pertama #nazarpemilu"
Marni Endang,@EndangMarni,https://nitter.moomoo.me/pic/profile_images%2F1710247849219457024%2F6OcMDm1u_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Gue yakin AMIN bakal menang kalo ga ada Bogel di timnya @PrasieOet 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Tiara najwaazani,@tiaranajwaazani,https://nitter.moomoo.me/pic/profile_images%2F1711688994520764416%2Fle824Gga_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Serangan fajar Bogel, kenyataannya sering bikin geleng kepala @tusinojapan 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Agus Supriyadi,@AgussSupriyadii,https://nitter.moomoo.me/pic/profile_images%2F1711668539688669184%2Fz6iS1G4h_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Selamat datang di dunia dimana Cak Kardus bisa jadi cawapres dengan catatan prestasi blunder @YossyHendry 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/BosPurwa/status/174358…"
Melisa Ayu,@melisayuuuu,https://nitter.moomoo.me/pic/profile_images%2F1712014515670585344%2FStmeHNJQ_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Liat tuh Ceper lagi bikin malu tim AMIN @baor23 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17…"
Mirna Safitri,@MirnaSafittri,https://nitter.moomoo.me/pic/profile_images%2F1711713356191870976%2FDn26vuAR_bigger.jpg,"Jan 6, 2024 · 10:27 PM UTC","Mungkin untuk sebagian orang Bogel itu lucu ya? @Kreatifbdg 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17…"
Diva Zaki,@DivaZakiii,https://nitter.moomoo.me/pic/profile_images%2F1712108789879717888%2F789SVW_G_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Pengen banget kasih tips ke Ceper: omonglah yang baik-baik biar nggak blunder! @bangphe_i 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17â€¦"
Chahna Darshwana,@chahnaadars,https://nitter.moomoo.me/pic/profile_images%2F1701870692583755776%2F-u1KqqD1_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Ada award untuk kategori 'Blunder Terbanyak' ga nih? Pasti menang tuh Cak Duren @Mantiko_Bungo 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Bulan Lestari,@Bulannnlstr,https://nitter.moomoo.me/pic/profile_images%2F1712010181901774849%2F4mHAQ3AC_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Sayang banget kerja keras Anies jadi sia-sia gara-gara blundermu Bogel! @Muly86054800 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Heri Wijaya,@heriwijayav,https://nitter.moomoo.me/pic/profile_images%2F1711984531115585536%2FZ4m2fi_K_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Rasanya kok eneg ya kalau lihat berita politik sekarang, isinya Cak Duren bikin salah langkah mulu @prish1405 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Tara Pratiwi,@tarapratiiwii,https://nitter.moomoo.me/pic/profile_images%2F1712370450335248384%2FyMWKw2Hm_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Punya partner kayak Cak Kardus sama aja nggandol batu besar @chozin_ID 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Farel Haikal,@FrlHaika2,https://nitter.moomoo.me/pic/profile_images%2F1712077353202188289%2F5Aj800wc_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Setiap bicara pasti ada saja yang aneh dari mulut Bogel ini @Dharmas56190807 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
fauzannErwin,@FauzannErwinnn,https://nitter.moomoo.me/pic/profile_images%2F1712106119966187520%2FmsFSLQjI_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Mendingan AMIN pakai AI buat cawapresnya daripada pake Cak Kardus yang suka blunder @wanto0110 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/BosPurwa/status/174358â€¦"
Susilo Agus,@SusiloAgusx,https://nitter.moomoo.me/pic/profile_images%2F1714621078188986368%2FwxWNrA8M_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Saingan terberat Anies dalam elektabilitas AMIN: siapa lagi kalau bukan Ceper @MEffendi03 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Adelia Adriana,@adeliadrna,https://nitter.moomoo.me/pic/profile_images%2F1712100895423696896%2F_WlXV-5g_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Kita semua berharap, semoga Anies bisa menahan diri dari tawa melihat Cak Kardus blunder @Al_Ariman 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17â€¦"
Fabian Rayshiva,@fabianrshva,https://nitter.moomoo.me/pic/profile_images%2F1712115710103805952%2FbWuHMmZ4_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Wow, blundermu Cak Duren masuk trending topic lagi tuh! @megaunya 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/sutanmangara/status/17â€¦"
Bayu Nugroho,@BayuNugrohoq,https://nitter.moomoo.me/pic/profile_images%2F1712061388099870720%2FNGm6dZ_6_bigger.jpg,"Jan 6, 2024 Â· 10:27 PM UTC","Semakin hari semakin yakin kalau cawapres harusnya bukan orang seperti Cak Kardus @masnajat 
@cakimiNOW Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/marlina_idha/status/17â€¦"
